Date,SVENY01,SVENY02,SVENY03,SVENY04,SVENY05,SVENY06,SVENY07,SVENY08,SVENY09,SVENY10,SVENY11,SVENY12,SVENY13,SVENY14,SVENY15,SVENY16,SVENY17,SVENY18,SVENY19,SVENY20,SVENY21,SVENY22,SVENY23,SVENY24,SVENY25,SVENY26,SVENY27,SVENY28,SVENY29,SVENY30
2018-11-19,2.6736,2.7728,2.8181,2.848,2.8772,2.9096,2.9447,2.9811,3.0173,3.0521,3.0848,3.1149,3.1424,3.1674,3.19,3.2103,3.2286,3.2452,3.2602,3.2737,3.2861,3.2974,3.3077,3.3172,3.3259,3.334,3.3415,3.3484,3.3549,3.3609
2018-11-16,2.6854,2.8044,2.8469,2.8718,2.8986,2.9309,2.9673,3.0051,3.0423,3.0775,3.11,3.1395,3.166,3.1897,3.2108,3.2297,3.2466,3.2618,3.2754,3.2878,3.299,3.3092,3.3185,3.3271,3.3349,3.3422,3.3489,3.3552,3.361,3.3664
2018-11-15,2.7156,2.8451,2.8799,2.9056,2.9357,2.9702,3.0066,3.043,3.0781,3.1111,3.1415,3.1694,3.1946,3.2175,3.2381,3.2568,3.2736,3.2889,3.3027,3.3153,3.3268,3.3372,3.3468,3.3557,3.3638,3.3714,3.3784,3.3849,3.3909,3.3966
2018-11-14,2.7208,2.8531,2.893,2.9215,2.9526,2.9866,3.0219,3.0567,3.09,3.1211,3.1497,3.1758,3.1994,3.2207,3.2399,3.2572,3.2728,3.2869,3.2997,3.3114,3.322,3.3317,3.3406,3.3487,3.3563,3.3632,3.3697,3.3757,3.3813,3.3865
2018-11-13,2.7284,2.8764,2.9217,2.9516,2.9819,3.0143,3.0475,3.0802,3.1114,3.1405,3.1674,3.1919,3.2141,3.2342,3.2523,3.2687,3.2835,3.2969,3.309,3.32,3.3301,3.3393,3.3477,3.3555,3.3626,3.3693,3.3754,3.3811,3.3864,3.3914
2018-11-09,2.7466,2.9231,2.9789,3.0127,3.0438,3.0752,3.1065,3.1369,3.1657,3.1926,3.2172,3.2397,3.26,3.2784,3.295,3.31,3.3235,3.3358,3.3469,3.357,3.3662,3.3747,3.3824,3.3895,3.3961,3.4022,3.4078,3.413,3.4179,3.4224
2018-11-08,2.7585,2.9606,3.0257,3.0612,3.0913,3.1211,3.1506,3.1794,3.2069,3.2326,3.2564,3.2782,3.2981,3.3161,3.3324,3.3472,3.3607,3.3728,3.3839,3.394,3.4032,3.4117,3.4194,3.4265,3.4331,3.4392,3.4448,3.4501,3.455,3.4596
2018-11-07,2.7448,2.9384,2.9999,3.0346,3.0654,3.0966,3.1281,3.1591,3.1888,3.2167,3.2426,3.2664,3.288,3.3078,3.3257,3.3419,3.3566,3.37,3.3821,3.3932,3.4033,3.4126,3.4211,3.4289,3.4361,3.4428,3.449,3.4548,3.4602,3.4652
2018-11-06,2.7323,2.9151,2.9771,3.0154,3.0503,3.0851,3.1196,3.1529,3.1844,3.2135,3.2402,3.2645,3.2865,3.3063,3.3242,3.3403,3.3549,3.3681,3.38,3.3909,3.4008,3.4098,3.4181,3.4257,3.4328,3.4393,3.4453,3.4509,3.4561,3.461
2018-11-05,2.7167,2.8969,2.9585,2.9955,3.0293,3.0637,3.0985,3.1327,3.1654,3.1962,3.2248,3.251,3.275,3.2967,3.3165,3.3343,3.3506,3.3653,3.3787,3.3909,3.4021,3.4123,3.4217,3.4303,3.4383,3.4457,3.4525,3.4589,3.4648,3.4703
2018-11-02,2.7167,2.8979,2.9619,3.0018,3.0386,3.0758,3.1131,3.1495,3.1841,3.2164,3.2461,3.2733,3.298,3.3204,3.3406,3.3589,3.3755,3.3905,3.4041,3.4165,3.4278,3.4381,3.4476,3.4563,3.4644,3.4718,3.4787,3.4852,3.4912,3.4967
2018-11-01,2.6861,2.8383,2.8905,2.9262,2.9619,2.9994,3.0374,3.0744,3.1096,3.1422,3.1722,3.1994,3.2241,3.2463,3.2663,3.2843,3.3006,3.3153,3.3286,3.3408,3.3518,3.3619,3.3711,3.3796,3.3875,3.3947,3.4014,3.4077,3.4135,3.4189
2018-10-31,2.6941,2.8607,2.9158,2.9502,2.9833,3.0178,3.0532,3.0881,3.1216,3.153,3.1822,3.2089,3.2333,3.2554,3.2755,3.2936,3.31,3.3249,3.3385,3.3508,3.3621,3.3724,3.3819,3.3906,3.3986,3.4061,3.413,3.4194,3.4254,3.4309
2018-10-30,2.6785,2.8344,2.8824,2.9129,2.9439,2.9777,3.0129,3.048,3.0819,3.1139,3.1436,3.1709,3.1957,3.2184,3.2388,3.2574,3.2742,3.2895,3.3034,3.316,3.3276,3.3381,3.3478,3.3567,3.365,3.3726,3.3796,3.3862,3.3923,3.398
2018-10-29,2.6589,2.7983,2.8462,2.8776,2.9092,2.9432,2.9784,3.0134,3.0472,3.0791,3.1087,3.1359,3.1607,3.1833,3.2037,3.2223,3.2391,3.2544,3.2682,3.2809,3.2924,3.303,3.3127,3.3216,3.3299,3.3375,3.3446,3.3511,3.3573,3.363
2018-10-26,2.6536,2.7931,2.8413,2.874,2.9069,2.942,2.9779,3.0134,3.0473,3.079,3.1083,3.1351,3.1594,3.1814,3.2013,3.2193,3.2355,3.2503,3.2636,3.2758,3.2869,3.297,3.3063,3.3149,3.3228,3.3301,3.3368,3.3431,3.349,3.3545
2018-10-25,2.6697,2.8414,2.9049,2.9435,2.9774,3.0107,3.0436,3.0756,3.1059,3.1341,3.1602,3.1841,3.2057,3.2254,3.2432,3.2593,3.2739,3.2871,3.2991,3.31,3.32,3.3292,3.3375,3.3453,3.3524,3.359,3.3651,3.3708,3.3761,3.381
2018-10-24,2.658,2.8117,2.866,2.901,2.9342,2.9685,3.0031,3.037,3.0694,3.0996,3.1275,3.153,3.1762,3.1971,3.2161,3.2332,3.2487,3.2628,3.2755,3.2871,3.2977,3.3074,3.3163,3.3244,3.332,3.339,3.3454,3.3514,3.357,3.3623
2018-10-23,2.6841,2.8726,2.9398,2.9788,3.013,3.0466,3.0797,3.1115,3.1412,3.1686,3.1935,3.2161,3.2363,3.2545,3.2708,3.2855,3.2987,3.3106,3.3213,3.3311,3.34,3.3481,3.3556,3.3624,3.3687,3.3745,3.3799,3.3849,3.3896,3.394
2018-10-22,2.7003,2.9005,2.9701,3.0098,3.0436,3.0762,3.1079,3.1381,3.1661,3.1919,3.2153,3.2364,3.2553,3.2723,3.2876,3.3013,3.3137,3.3248,3.3348,3.344,3.3523,3.3599,3.3668,3.3732,3.3791,3.3846,3.3896,3.3943,3.3987,3.4027
2018-10-19,2.7003,2.9019,2.9729,3.0136,3.0483,3.0816,3.1136,3.1437,3.1716,3.197,3.2199,3.2404,3.2587,3.2751,3.2898,3.3029,3.3147,3.3253,3.3349,3.3436,3.3514,3.3586,3.3652,3.3713,3.3769,3.382,3.3868,3.3912,3.3954,3.3992
2018-10-18,2.6763,2.8643,2.9361,2.9807,3.0184,3.0534,3.0863,3.1169,3.1449,3.1704,3.1933,3.2138,3.2322,3.2486,3.2633,3.2765,3.2883,3.299,3.3086,3.3173,3.3253,3.3325,3.3392,3.3453,3.3509,3.3561,3.3609,3.3653,3.3695,3.3734
2018-10-17,2.6798,2.8794,2.9555,3.0009,3.0381,3.0722,3.1038,3.1329,3.1593,3.1831,3.2044,3.2234,3.2403,3.2553,3.2687,3.2807,3.2914,3.301,3.3097,3.3176,3.3248,3.3313,3.3373,3.3427,3.3478,3.3525,3.3568,3.3608,3.3645,3.368
2018-10-16,2.6695,2.8587,2.9322,2.9764,3.0122,3.0447,3.075,3.1031,3.1287,3.152,3.173,3.1919,3.2088,3.2239,3.2374,3.2496,3.2605,3.2704,3.2793,3.2874,3.2947,3.3014,3.3076,3.3132,3.3184,3.3232,3.3277,3.3318,3.3357,3.3393
2018-10-15,2.667,2.8519,2.9244,2.9703,3.0089,3.0445,3.0775,3.1078,3.1353,3.1601,3.1822,3.202,3.2196,3.2352,3.2491,3.2616,3.2728,3.2828,3.2919,3.3001,3.3075,3.3143,3.3206,3.3263,3.3315,3.3364,3.3409,3.3451,3.349,3.3526
2018-10-12,2.6584,2.8415,2.913,2.959,2.9979,3.0336,3.0665,3.0966,3.1237,3.1479,3.1695,3.1887,3.2056,3.2207,3.2341,3.246,3.2567,3.2663,3.2749,3.2827,3.2898,3.2963,3.3022,3.3076,3.3126,3.3173,3.3215,3.3255,3.3292,3.3327
2018-10-11,2.6571,2.8469,2.9186,2.9618,2.9979,3.0312,3.0625,3.0915,3.1181,3.1421,3.1638,3.1831,3.2004,3.2158,3.2296,3.242,3.2531,3.2631,3.2721,3.2803,3.2877,3.2945,3.3007,3.3064,3.3116,3.3165,3.321,3.3252,3.3291,3.3327
2018-10-10,2.6715,2.8685,2.9493,3.0033,3.0493,3.0908,3.1285,3.1622,3.1922,3.2187,3.2419,3.2623,3.2803,3.2961,3.3101,3.3225,3.3335,3.3434,3.3523,3.3604,3.3677,3.3743,3.3804,3.386,3.3911,3.3958,3.4002,3.4043,3.4081,3.4116
2018-10-09,2.67,2.8777,2.9606,3.0113,3.0526,3.0896,3.1232,3.1534,3.1803,3.2042,3.2252,3.2437,3.26,3.2744,3.2871,3.2984,3.3085,3.3175,3.3257,3.333,3.3397,3.3457,3.3513,3.3564,3.361,3.3654,3.3694,3.3731,3.3766,3.3798
2018-10-05,2.6659,2.8807,2.9688,3.0254,3.0716,3.1124,3.1487,3.181,3.2096,3.2346,3.2566,3.2758,3.2927,3.3076,3.3208,3.3324,3.3428,3.3521,3.3605,3.3681,3.3749,3.3812,3.3869,3.3921,3.3969,3.4014,3.4055,3.4093,3.4129,3.4162
2018-10-04,2.6577,2.872,2.9541,3.0039,3.0445,3.0806,3.1132,3.1424,3.1684,3.1913,3.2116,3.2294,3.245,3.2588,3.2711,3.2819,3.2916,3.3003,3.3081,3.3151,3.3215,3.3274,3.3327,3.3376,3.3421,3.3462,3.3501,3.3537,3.357,3.3601
2018-10-03,2.64,2.8438,2.9238,2.9713,3.0087,3.0414,3.0711,3.098,3.1222,3.144,3.1634,3.1807,3.1961,3.2098,3.2221,3.233,3.2428,3.2516,3.2596,3.2668,3.2734,3.2794,3.2849,3.2899,3.2946,3.2989,3.3028,3.3065,3.31,3.3132
2018-10-02,2.6191,2.7993,2.8651,2.9028,2.9325,2.9594,2.9844,3.0077,3.0292,3.0489,3.0667,3.0828,3.0973,3.1104,3.1222,3.1327,3.1423,3.1509,3.1587,3.1658,3.1723,3.1782,3.1836,3.1886,3.1932,3.1975,3.2014,3.2051,3.2085,3.2117
2018-10-01,2.6218,2.8075,2.8782,2.9207,2.9549,2.9855,3.0136,3.0392,3.0624,3.0832,3.1019,3.1185,3.1333,3.1465,3.1583,3.1688,3.1782,3.1867,3.1944,3.2014,3.2077,3.2135,3.2187,3.2236,3.228,3.2322,3.236,3.2395,3.2429,3.2459
2018-09-28,2.6207,2.801,2.8666,2.904,2.9334,2.9597,2.9841,3.0067,3.0274,3.0463,3.0633,3.0787,3.0926,3.105,3.1162,3.1262,3.1353,3.1435,3.1509,3.1576,3.1637,3.1693,3.1745,3.1792,3.1835,3.1875,3.1913,3.1947,3.198,3.201
2018-09-27,2.618,2.8124,2.883,2.9203,2.9473,2.9705,2.9917,3.0115,3.03,3.0471,3.0628,3.0773,3.0904,3.1024,3.1133,3.1232,3.1322,3.1404,3.1478,3.1547,3.1609,3.1666,3.1719,3.1767,3.1812,3.1854,3.1892,3.1928,3.1962,3.1993
2018-09-26,2.6164,2.8057,2.8784,2.9184,2.9477,2.9728,2.9955,3.0163,3.0354,3.0529,3.0688,3.0832,3.0962,3.1079,3.1185,3.1281,3.1368,3.1446,3.1518,3.1583,3.1642,3.1696,3.1746,3.1792,3.1834,3.1873,3.1909,3.1943,3.1975,3.2004
2018-09-25,2.6171,2.8201,2.9012,2.946,2.9781,3.005,3.0287,3.0502,3.0696,3.0872,3.1031,3.1174,3.1303,3.1418,3.1522,3.1616,3.1701,3.1777,3.1847,3.191,3.1968,3.202,3.2068,3.2113,3.2154,3.2192,3.2227,3.226,3.229,3.2318
2018-09-24,2.6064,2.805,2.8839,2.9278,2.9598,2.9869,3.0111,3.0331,3.053,3.0711,3.0875,3.1022,3.1155,3.1274,3.1381,3.1477,3.1564,3.1643,3.1714,3.1779,3.1838,3.1892,3.1942,3.1987,3.203,3.2068,3.2105,3.2138,3.2169,3.2198
2018-09-21,2.6035,2.8027,2.8798,2.9214,2.9516,2.9773,3.0006,3.022,3.0416,3.0596,3.076,3.0909,3.1044,3.1166,3.1276,3.1375,3.1466,3.1547,3.1622,3.1689,3.1751,3.1808,3.186,3.1908,3.1952,3.1993,3.2031,3.2066,3.2099,3.2129
2018-09-20,2.5981,2.8042,2.8827,2.9251,2.9556,2.9814,3.0045,3.0258,3.0452,3.063,3.0793,3.094,3.1073,3.1194,3.1303,3.1402,3.1491,3.1572,3.1646,3.1713,3.1774,3.183,3.1882,3.1929,3.1973,3.2014,3.2051,3.2086,3.2119,3.215
2018-09-19,2.5935,2.8043,2.8822,2.9243,2.9554,2.9825,3.0074,3.0305,3.0519,3.0716,3.0895,3.1059,3.1207,3.1341,3.1462,3.1572,3.1671,3.1761,3.1843,3.1918,3.1986,3.2048,3.2106,3.2158,3.2207,3.2252,3.2294,3.2333,3.2369,3.2403
2018-09-18,2.5873,2.794,2.8673,2.9063,2.9353,2.9608,2.9843,3.0063,3.0267,3.0456,3.0629,3.0787,3.0931,3.1061,3.1179,3.1286,3.1384,3.1472,3.1552,3.1625,3.1692,3.1753,3.1809,3.1861,3.1909,3.1953,3.1994,3.2033,3.2068,3.2101
2018-09-17,2.5753,2.7688,2.8336,2.8663,2.8899,2.9107,2.9303,2.949,2.9668,2.9835,2.9991,3.0135,3.0268,3.039,3.0502,3.0605,3.0698,3.0783,3.0862,3.0933,3.0999,3.1059,3.1115,3.1166,3.1214,3.1258,3.1299,3.1337,3.1373,3.1406
2018-09-14,2.5741,2.7711,2.8379,2.8709,2.894,2.9139,2.9325,2.9503,2.9674,2.9835,2.9987,3.0128,3.0259,3.038,3.0492,3.0594,3.0689,3.0775,3.0854,3.0927,3.0994,3.1056,3.1113,3.1165,3.1214,3.126,3.1302,3.1341,3.1378,3.1412
2018-09-13,2.5542,2.7441,2.8078,2.8399,2.8631,2.8836,2.9031,2.9217,2.9396,2.9564,2.9722,2.9868,3.0004,3.0128,3.0242,3.0347,3.0443,3.053,3.061,3.0684,3.0751,3.0813,3.0871,3.0924,3.0972,3.1018,3.106,3.1099,3.1136,3.117
2018-09-12,2.5432,2.7382,2.804,2.8367,2.8601,2.8807,2.9002,2.919,2.9371,2.9543,2.9704,2.9855,2.9995,3.0124,3.0243,3.0352,3.0452,3.0544,3.0628,3.0706,3.0777,3.0842,3.0903,3.0959,3.101,3.1058,3.1103,3.1145,3.1183,3.122
2018-09-11,2.542,2.7395,2.8063,2.841,2.8668,2.8898,2.9116,2.9323,2.9519,2.9703,2.9873,3.0029,3.0173,3.0304,3.0424,3.0533,3.0633,3.0723,3.0806,3.0881,3.095,3.1014,3.1072,3.1126,3.1176,3.1222,3.1265,3.1305,3.1342,3.1377
2018-09-10,2.5166,2.702,2.7661,2.7994,2.8242,2.8465,2.8679,2.8885,2.9081,2.9266,2.9439,2.96,2.9747,2.9883,3.0007,3.012,3.0224,3.0318,3.0405,3.0484,3.0557,3.0623,3.0685,3.0741,3.0794,3.0843,3.0888,3.093,3.0969,3.1006
2018-09-07,2.5124,2.699,2.7639,2.7984,2.8249,2.8492,2.8725,2.895,2.9164,2.9365,2.9552,2.9724,2.9882,3.0027,3.0159,3.028,3.039,3.049,3.0581,3.0664,3.0741,3.0811,3.0876,3.0935,3.099,3.1041,3.1088,3.1132,3.1173,3.1212
2018-09-06,2.4713,2.634,2.6915,2.7252,2.7536,2.7808,2.8074,2.8328,2.8568,2.879,2.8995,2.9182,2.9351,2.9505,2.9643,2.9769,2.9882,2.9985,3.0078,3.0163,3.0241,3.0312,3.0377,3.0437,3.0492,3.0543,3.0591,3.0635,3.0676,3.0714
2018-09-05,2.4727,2.6421,2.7056,2.7423,2.7722,2.8,2.8267,2.8522,2.8761,2.8983,2.9186,2.9372,2.9541,2.9694,2.9833,2.9958,3.0071,3.0174,3.0268,3.0353,3.043,3.0502,3.0567,3.0627,3.0683,3.0734,3.0781,3.0826,3.0867,3.0905
2018-09-04,2.4742,2.6503,2.7133,2.7487,2.7771,2.8035,2.8288,2.853,2.8757,2.8968,2.9163,2.9341,2.9503,2.965,2.9783,2.9904,3.0013,3.0112,3.0202,3.0285,3.036,3.0428,3.0492,3.055,3.0603,3.0653,3.0699,3.0742,3.0782,3.0819
2018-08-31,2.4548,2.6198,2.6817,2.7161,2.7431,2.7678,2.7914,2.8141,2.8355,2.8556,2.8741,2.8912,2.9068,2.921,2.9339,2.9457,2.9564,2.9661,2.975,2.9831,2.9905,2.9973,3.0035,3.0093,3.0146,3.0195,3.0241,3.0283,3.0323,3.036
2018-08-30,2.4469,2.6332,2.6997,2.7326,2.7556,2.7755,2.7943,2.8126,2.8302,2.8471,2.8631,2.8781,2.8921,2.9052,2.9172,2.9283,2.9386,2.948,2.9567,2.9647,2.9721,2.9789,2.9852,2.991,2.9964,3.0014,3.0061,3.0104,3.0145,3.0183
2018-08-29,2.4673,2.6629,2.7316,2.7647,2.7873,2.8066,2.8247,2.8421,2.8587,2.8746,2.8896,2.9036,2.9166,2.9287,2.9398,2.9501,2.9595,2.9681,2.9761,2.9834,2.9902,2.9964,3.0021,3.0074,3.0124,3.0169,3.0212,3.0252,3.0289,3.0323
2018-08-28,2.4532,2.6488,2.7144,2.7482,2.7736,2.7966,2.8184,2.8391,2.8586,2.8768,2.8935,2.9089,2.9229,2.9356,2.9472,2.9576,2.9672,2.9758,2.9837,2.9909,2.9975,3.0035,3.009,3.0141,3.0188,3.0232,3.0272,3.031,3.0345,3.0377
2018-08-27,2.4465,2.6279,2.6864,2.7168,2.7405,2.7624,2.7834,2.8036,2.8227,2.8407,2.8573,2.8726,2.8866,2.8994,2.911,2.9215,2.9311,2.9399,2.9478,2.9551,2.9618,2.9679,2.9735,2.9787,2.9834,2.9878,2.9919,2.9958,2.9993,3.0026
2018-08-24,2.429,2.6101,2.6692,2.698,2.7196,2.7397,2.7593,2.7785,2.7968,2.8142,2.8303,2.8453,2.859,2.8716,2.883,2.8934,2.903,2.9116,2.9195,2.9268,2.9334,2.9394,2.945,2.9502,2.9549,2.9593,2.9634,2.9672,2.9708,2.9741
2018-08-23,2.422,2.5979,2.6569,2.687,2.7102,2.7318,2.7527,2.773,2.7925,2.8108,2.8279,2.8436,2.8581,2.8714,2.8834,2.8944,2.9045,2.9136,2.9219,2.9296,2.9366,2.943,2.9489,2.9543,2.9593,2.964,2.9683,2.9723,2.976,2.9795
2018-08-22,2.4161,2.5866,2.6445,2.6763,2.7023,2.7272,2.7515,2.7749,2.797,2.8175,2.8364,2.8537,2.8695,2.8837,2.8966,2.9083,2.9188,2.9284,2.9371,2.945,2.9523,2.9589,2.965,2.9706,2.9757,2.9805,2.9849,2.9891,2.9929,2.9965
2018-08-21,2.4297,2.6022,2.6625,2.6967,2.7244,2.7504,2.7751,2.7985,2.8204,2.8406,2.859,2.8758,2.8909,2.9046,2.9169,2.928,2.9381,2.9472,2.9554,2.9629,2.9698,2.976,2.9818,2.9871,2.9919,2.9964,3.0006,3.0045,3.0081,3.0115
2018-08-20,2.4243,2.5802,2.6359,2.6701,2.6995,2.7272,2.7536,2.7783,2.8012,2.822,2.8408,2.8577,2.8729,2.8865,2.8987,2.9096,2.9194,2.9283,2.9363,2.9436,2.9502,2.9562,2.9617,2.9668,2.9715,2.9758,2.9798,2.9836,2.987,2.9903
2018-08-17,2.4435,2.6118,2.6759,2.7141,2.7451,2.7733,2.7996,2.824,2.8464,2.8669,2.8853,2.9019,2.9167,2.9301,2.942,2.9528,2.9624,2.9712,2.9791,2.9862,2.9927,2.9987,3.0041,3.0092,3.0138,3.018,3.022,3.0257,3.0291,3.0323
2018-08-16,2.4448,2.6157,2.6766,2.7137,2.745,2.774,2.8013,2.8265,2.8495,2.8703,2.889,2.9058,2.9207,2.934,2.9459,2.9565,2.966,2.9746,2.9824,2.9894,2.9958,3.0016,3.007,3.0119,3.0164,3.0205,3.0244,3.028,3.0313,3.0344
2018-08-15,2.444,2.607,2.6626,2.6977,2.7287,2.7585,2.7868,2.8134,2.8379,2.8601,2.8801,2.8981,2.9141,2.9284,2.9412,2.9527,2.963,2.9723,2.9807,2.9883,2.9952,3.0015,3.0072,3.0125,3.0174,3.0219,3.0261,3.03,3.0336,3.037
2018-08-14,2.4486,2.6259,2.6905,2.7301,2.7633,2.7939,2.8224,2.8488,2.8729,2.8947,2.9142,2.9317,2.9473,2.9612,2.9736,2.9847,2.9947,3.0036,3.0117,3.0191,3.0258,3.0319,3.0374,3.0426,3.0473,3.0516,3.0557,3.0594,3.0629,3.0662
2018-08-13,2.4333,2.606,2.6711,2.711,2.7444,2.7753,2.8042,2.8311,2.8558,2.8781,2.8983,2.9164,2.9325,2.947,2.9599,2.9715,2.982,2.9914,2.9999,3.0076,3.0146,3.021,3.0268,3.0322,3.0371,3.0417,3.046,3.0499,3.0536,3.057
2018-08-10,2.4417,2.6041,2.6676,2.7089,2.744,2.7761,2.8055,2.8321,2.8559,2.8771,2.8958,2.9124,2.927,2.9399,2.9514,2.9616,2.9707,2.9789,2.9862,2.9929,2.9989,3.0044,3.0094,3.0141,3.0183,3.0222,3.0259,3.0292,3.0324,3.0353
2018-08-09,2.4495,2.6432,2.7186,2.7655,2.803,2.8357,2.8647,2.8903,2.9129,2.9327,2.9501,2.9654,2.9788,2.9905,3.001,3.0102,3.0185,3.0258,3.0325,3.0385,3.0439,3.0488,3.0534,3.0575,3.0613,3.0649,3.0681,3.0712,3.074,3.0766
2018-08-08,2.4665,2.669,2.7477,2.7958,2.8341,2.8675,2.8974,2.9241,2.9478,2.9687,2.9872,3.0034,3.0178,3.0305,3.0417,3.0517,3.0607,3.0687,3.0759,3.0824,3.0883,3.0937,3.0986,3.1031,3.1073,3.1112,3.1147,3.118,3.1211,3.124
2018-08-07,2.4606,2.665,2.7467,2.7966,2.8361,2.8703,2.9007,2.9277,2.9516,2.9728,2.9914,3.0078,3.0222,3.035,3.0463,3.0563,3.0653,3.0733,3.0806,3.0871,3.0931,3.0985,3.1034,3.108,3.1121,3.116,3.1196,3.1229,3.126,3.1289
2018-08-06,2.447,2.639,2.7135,2.7609,2.7998,2.8341,2.8649,2.8923,2.9165,2.9378,2.9565,2.9729,2.9873,2.9999,3.0112,3.0211,3.03,3.0379,3.0451,3.0515,3.0574,3.0627,3.0676,3.072,3.0761,3.0799,3.0835,3.0867,3.0898,3.0926
2018-08-03,2.4386,2.6357,2.7165,2.7691,2.8117,2.8484,2.8804,2.9082,2.9322,2.9531,2.9711,2.9867,3.0003,3.0121,3.0226,3.0318,3.04,3.0473,3.0538,3.0597,3.0651,3.07,3.0744,3.0785,3.0823,3.0857,3.089,3.0919,3.0947,3.0973
2018-08-02,2.4398,2.6545,2.7473,2.805,2.849,2.8856,2.9166,2.9432,2.9661,2.9858,3.0027,3.0174,3.0301,3.0413,3.0511,3.0597,3.0674,3.0742,3.0804,3.0859,3.091,3.0955,3.0997,3.1036,3.1071,3.1103,3.1133,3.1161,3.1188,3.1212
2018-08-01,2.4509,2.6706,2.7683,2.8277,2.8717,2.9073,2.9371,2.9623,2.9838,3.0023,3.0181,3.0318,3.0437,3.0541,3.0632,3.0713,3.0785,3.0848,3.0906,3.0957,3.1004,3.1047,3.1086,3.1121,3.1154,3.1184,3.1212,3.1239,3.1263,3.1285
2018-07-31,2.4398,2.6634,2.7537,2.8014,2.8357,2.865,2.8914,2.915,2.936,2.9544,2.9705,2.9845,2.9968,3.0074,3.0168,3.0251,3.0325,3.039,3.0449,3.0502,3.055,3.0594,3.0634,3.0671,3.0704,3.0735,3.0764,3.0791,3.0816,3.0839
2018-07-30,2.4329,2.6568,2.7534,2.8104,2.8522,2.8861,2.9149,2.9397,2.9613,2.98,2.9964,3.0106,3.0232,3.0342,3.0439,3.0525,3.0602,3.0671,3.0733,3.079,3.084,3.0887,3.0929,3.0968,3.1004,3.1037,3.1067,3.1096,3.1122,3.1147
2018-07-27,2.4258,2.6582,2.7556,2.8073,2.8435,2.8735,2.8999,2.9234,2.944,2.962,2.9777,2.9913,3.0031,3.0135,3.0225,3.0305,3.0376,3.0439,3.0496,3.0547,3.0593,3.0635,3.0673,3.0708,3.0741,3.0771,3.0798,3.0824,3.0848,3.087
2018-07-26,2.436,2.6716,2.7679,2.8214,2.8608,2.8938,2.9224,2.9469,2.9678,2.9856,3.0007,3.0136,3.0246,3.0341,3.0425,3.0498,3.0562,3.0619,3.0671,3.0717,3.0759,3.0797,3.0832,3.0863,3.0893,3.092,3.0945,3.0968,3.099,3.101
2018-07-25,2.4009,2.633,2.7239,2.775,2.8137,2.8469,2.8758,2.9008,2.9222,2.9405,2.9562,2.9695,2.9811,2.991,2.9998,3.0074,3.0142,3.0202,3.0256,3.0305,3.0349,3.0389,3.0425,3.0459,3.0489,3.0518,3.0544,3.0569,3.0591,3.0613
2018-07-24,2.417,2.6303,2.721,2.7772,2.8204,2.8563,2.8866,2.9123,2.9341,2.9527,2.9686,2.9822,2.994,3.0042,3.0131,3.021,3.028,3.0342,3.0397,3.0447,3.0493,3.0534,3.0572,3.0606,3.0638,3.0668,3.0695,3.072,3.0744,3.0766
2018-07-23,2.4236,2.6324,2.7217,2.7802,2.8271,2.8665,2.8997,2.9277,2.9512,2.971,2.9878,3.0021,3.0144,3.025,3.0343,3.0424,3.0496,3.056,3.0617,3.0669,3.0715,3.0758,3.0797,3.0832,3.0865,3.0895,3.0923,3.0949,3.0973,3.0996
2018-07-20,2.4036,2.5928,2.6711,2.7228,2.765,2.8012,2.8321,2.8585,2.881,2.9,2.9162,2.9301,2.9421,2.9525,2.9616,2.9695,2.9766,2.9829,2.9885,2.9936,2.9982,3.0024,3.0062,3.0097,3.0129,3.0159,3.0186,3.0212,3.0236,3.0258
2018-07-19,2.4089,2.5878,2.6573,2.6999,2.7338,2.7628,2.788,2.8098,2.8285,2.8446,2.8585,2.8704,2.8808,2.8899,2.8978,2.9048,2.911,2.9166,2.9215,2.926,2.9301,2.9338,2.9371,2.9402,2.9431,2.9457,2.9481,2.9504,2.9525,2.9545
2018-07-18,2.4125,2.6058,2.6848,2.731,2.7656,2.7943,2.819,2.8403,2.8587,2.8746,2.8884,2.9004,2.9108,2.9199,2.9279,2.935,2.9413,2.9469,2.9519,2.9565,2.9606,2.9644,2.9678,2.9709,2.9738,2.9765,2.979,2.9813,2.9834,2.9854
2018-07-17,2.4128,2.6074,2.6805,2.7242,2.7589,2.7883,2.8131,2.8338,2.8511,2.8656,2.8777,2.888,2.8967,2.9043,2.9108,2.9166,2.9216,2.9261,2.9302,2.9338,2.9371,2.9401,2.9428,2.9453,2.9476,2.9498,2.9517,2.9536,2.9553,2.9568
2018-07-16,2.3948,2.5905,2.6644,2.7094,2.7453,2.7757,2.8012,2.8223,2.8398,2.8542,2.8662,2.8763,2.8849,2.8923,2.8987,2.9043,2.9093,2.9137,2.9176,2.9212,2.9244,2.9273,2.93,2.9324,2.9347,2.9368,2.9387,2.9405,2.9421,2.9437
2018-07-13,2.3897,2.5784,2.6498,2.6928,2.7272,2.7566,2.7813,2.802,2.819,2.8331,2.8448,2.8547,2.8631,2.8704,2.8766,2.8821,2.887,2.8913,2.8951,2.8986,2.9018,2.9046,2.9072,2.9096,2.9118,2.9138,2.9157,2.9175,2.9191,2.9206
