year,chord,root_integer,root_roman,quality,title_compressed,artist_compressed,title,artist
1978,E:maj,7,V,maj,crazyonyou,heart,Crazy On You,Heart
1978,&pause,NonHarmonic,NonHarmonic,NonHarmonic,crazyonyou,heart,Crazy On You,Heart
1978,D:min,5,IV,min,crazyonyou,heart,Crazy On You,Heart
1978,E:maj,7,V,maj,crazyonyou,heart,Crazy On You,Heart
1978,&pause,NonHarmonic,NonHarmonic,NonHarmonic,crazyonyou,heart,Crazy On You,Heart
1978,A:min,0,I,min,crazyonyou,heart,Crazy On You,Heart
1978,F:maj,8,bVI,maj,crazyonyou,heart,Crazy On You,Heart
1978,A:min,0,I,min,crazyonyou,heart,Crazy On You,Heart
1978,F:maj,8,bVI,maj,crazyonyou,heart,Crazy On You,Heart
1978,G:maj,10,bVII,maj,crazyonyou,heart,Crazy On You,Heart
1978,A:min,0,I,min,crazyonyou,heart,Crazy On You,Heart
1978,F:maj,8,bVI,maj,crazyonyou,heart,Crazy On You,Heart
1978,A:min,0,I,min,crazyonyou,heart,Crazy On You,Heart
1978,F:maj,8,bVI,maj,crazyonyou,heart,Crazy On You,Heart
1978,G:maj,10,bVII,maj,crazyonyou,heart,Crazy On You,Heart
1978,A:min,0,I,min,crazyonyou,heart,Crazy On You,Heart
1978,G:maj,10,bVII,maj,crazyonyou,heart,Crazy On You,Heart
1978,F:maj,8,bVI,maj,crazyonyou,heart,Crazy On You,Heart
1978,A:min,0,I,min,crazyonyou,heart,Crazy On You,Heart
1978,C:maj,3,bIII,maj,crazyonyou,heart,Crazy On You,Heart
1978,D:min,5,IV,min,crazyonyou,heart,Crazy On You,Heart
1978,E:maj,7,V,maj,crazyonyou,heart,Crazy On You,Heart
1978,A:min,0,I,min,crazyonyou,heart,Crazy On You,Heart
1978,C:maj,3,bIII,maj,crazyonyou,heart,Crazy On You,Heart
1978,D:min,5,IV,min,crazyonyou,heart,Crazy On You,Heart
1978,E:maj,7,V,maj,crazyonyou,heart,Crazy On You,Heart
1978,A:min,0,I,min,crazyonyou,heart,Crazy On You,Heart
1978,D:maj/5,5,IV,maj/5,crazyonyou,heart,Crazy On You,Heart
1978,A:min,0,I,min,crazyonyou,heart,Crazy On You,Heart
1978,D:maj/5,5,IV,maj/5,crazyonyou,heart,Crazy On You,Heart
1978,D:min,5,IV,min,crazyonyou,heart,Crazy On You,Heart
1978,E:min,7,V,min,crazyonyou,heart,Crazy On You,Heart
1978,C:maj,3,bIII,maj,crazyonyou,heart,Crazy On You,Heart
1978,F:maj,8,bVI,maj,crazyonyou,heart,Crazy On You,Heart
1978,D:min,5,IV,min,crazyonyou,heart,Crazy On You,Heart
1978,E:maj,7,V,maj,crazyonyou,heart,Crazy On You,Heart
1978,A:min,0,I,min,crazyonyou,heart,Crazy On You,Heart
1968,Ab:maj,0,I,maj,foggymountainbreakdown,flatt&scruggs,Foggy Mountain Breakdown,Flatt & Scruggs
1968,F:min,9,VI,min,foggymountainbreakdown,flatt&scruggs,Foggy Mountain Breakdown,Flatt & Scruggs
1968,Ab:maj,0,I,maj,foggymountainbreakdown,flatt&scruggs,Foggy Mountain Breakdown,Flatt & Scruggs
1968,F:min,9,VI,min,foggymountainbreakdown,flatt&scruggs,Foggy Mountain Breakdown,Flatt & Scruggs
1968,Ab:maj,0,I,maj,foggymountainbreakdown,flatt&scruggs,Foggy Mountain Breakdown,Flatt & Scruggs
1968,Eb:7,7,V,7,foggymountainbreakdown,flatt&scruggs,Foggy Mountain Breakdown,Flatt & Scruggs
1968,Ab:maj,0,I,maj,foggymountainbreakdown,flatt&scruggs,Foggy Mountain Breakdown,Flatt & Scruggs
1968,F:min,9,VI,min,foggymountainbreakdown,flatt&scruggs,Foggy Mountain Breakdown,Flatt & Scruggs
1968,Ab:maj,0,I,maj,foggymountainbreakdown,flatt&scruggs,Foggy Mountain Breakdown,Flatt & Scruggs
1968,F:min,9,VI,min,foggymountainbreakdown,flatt&scruggs,Foggy Mountain Breakdown,Flatt & Scruggs
1968,Ab:maj,0,I,maj,foggymountainbreakdown,flatt&scruggs,Foggy Mountain Breakdown,Flatt & Scruggs
1968,Eb:7,7,V,7,foggymountainbreakdown,flatt&scruggs,Foggy Mountain Breakdown,Flatt & Scruggs
1968,Ab:maj,0,I,maj,foggymountainbreakdown,flatt&scruggs,Foggy Mountain Breakdown,Flatt & Scruggs
1968,F:min,9,VI,min,foggymountainbreakdown,flatt&scruggs,Foggy Mountain Breakdown,Flatt & Scruggs
1968,Ab:maj,0,I,maj,foggymountainbreakdown,flatt&scruggs,Foggy Mountain Breakdown,Flatt & Scruggs
1968,F:min,9,VI,min,foggymountainbreakdown,flatt&scruggs,Foggy Mountain Breakdown,Flatt & Scruggs
1968,Ab:maj,0,I,maj,foggymountainbreakdown,flatt&scruggs,Foggy Mountain Breakdown,Flatt & Scruggs
1968,Eb:7,7,V,7,foggymountainbreakdown,flatt&scruggs,Foggy Mountain Breakdown,Flatt & Scruggs
1968,Ab:maj,0,I,maj,foggymountainbreakdown,flatt&scruggs,Foggy Mountain Breakdown,Flatt & Scruggs
1968,F:min,9,VI,min,foggymountainbreakdown,flatt&scruggs,Foggy Mountain Breakdown,Flatt & Scruggs
1968,Ab:maj,0,I,maj,foggymountainbreakdown,flatt&scruggs,Foggy Mountain Breakdown,Flatt & Scruggs
1968,F:min,9,VI,min,foggymountainbreakdown,flatt&scruggs,Foggy Mountain Breakdown,Flatt & Scruggs
1968,Ab:maj,0,I,maj,foggymountainbreakdown,flatt&scruggs,Foggy Mountain Breakdown,Flatt & Scruggs
1968,Eb:7,7,V,7,foggymountainbreakdown,flatt&scruggs,Foggy Mountain Breakdown,Flatt & Scruggs
1990,F#:1,7,V,1,thepower,snap,The Power,Snap
1990,B:min,0,I,min,thepower,snap,The Power,Snap
1990,F#:min/11,7,V,min/11,thepower,snap,The Power,Snap
1990,B:min,0,I,min,thepower,snap,The Power,Snap
1990,F#:min/11,7,V,min/11,thepower,snap,The Power,Snap
1971,A:maj,0,I,maj,absolutelyright,fivemanelectricalband,Absolutely Right,Five Man Electrical Band
1971,D:maj,5,IV,maj,absolutelyright,fivemanelectricalband,Absolutely Right,Five Man Electrical Band
1971,A:maj,0,I,maj,absolutelyright,fivemanelectricalband,Absolutely Right,Five Man Electrical Band
1971,D:maj,5,IV,maj,absolutelyright,fivemanelectricalband,Absolutely Right,Five Man Electrical Band
1971,G:maj,10,bVII,maj,absolutelyright,fivemanelectricalband,Absolutely Right,Five Man Electrical Band
1971,E:maj,7,V,maj,absolutelyright,fivemanelectricalband,Absolutely Right,Five Man Electrical Band
1971,A:maj,0,I,maj,absolutelyright,fivemanelectricalband,Absolutely Right,Five Man Electrical Band
1971,D:maj,5,IV,maj,absolutelyright,fivemanelectricalband,Absolutely Right,Five Man Electrical Band
1971,A:maj,0,I,maj,absolutelyright,fivemanelectricalband,Absolutely Right,Five Man Electrical Band
1971,D:maj,5,IV,maj,absolutelyright,fivemanelectricalband,Absolutely Right,Five Man Electrical Band
1971,A:maj,0,I,maj,absolutelyright,fivemanelectricalband,Absolutely Right,Five Man Electrical Band
1971,D:maj,5,IV,maj,absolutelyright,fivemanelectricalband,Absolutely Right,Five Man Electrical Band
1971,A:maj,0,I,maj,absolutelyright,fivemanelectricalband,Absolutely Right,Five Man Electrical Band
1971,D:maj,5,IV,maj,absolutelyright,fivemanelectricalband,Absolutely Right,Five Man Electrical Band
1971,A:maj,0,I,maj,absolutelyright,fivemanelectricalband,Absolutely Right,Five Man Electrical Band
1971,D:maj,5,IV,maj,absolutelyright,fivemanelectricalband,Absolutely Right,Five Man Electrical Band
1971,A:maj,0,I,maj,absolutelyright,fivemanelectricalband,Absolutely Right,Five Man Electrical Band
1971,D:maj,5,IV,maj,absolutelyright,fivemanelectricalband,Absolutely Right,Five Man Electrical Band
1971,A:maj,0,I,maj,absolutelyright,fivemanelectricalband,Absolutely Right,Five Man Electrical Band
1971,D:maj,5,IV,maj,absolutelyright,fivemanelectricalband,Absolutely Right,Five Man Electrical Band
1971,A:maj,0,I,maj,absolutelyright,fivemanelectricalband,Absolutely Right,Five Man Electrical Band
1971,D:maj,5,IV,maj,absolutelyright,fivemanelectricalband,Absolutely Right,Five Man Electrical Band
1971,G:maj,10,bVII,maj,absolutelyright,fivemanelectricalband,Absolutely Right,Five Man Electrical Band
1971,C:maj,3,bIII,maj,absolutelyright,fivemanelectricalband,Absolutely Right,Five Man Electrical Band
1971,B:maj,2,II,maj,absolutelyright,fivemanelectricalband,Absolutely Right,Five Man Electrical Band
1971,E:7,7,V,7,absolutelyright,fivemanelectricalband,Absolutely Right,Five Man Electrical Band
1971,A:min,0,I,min,absolutelyright,fivemanelectricalband,Absolutely Right,Five Man Electrical Band
1971,D:min,5,IV,min,absolutelyright,fivemanelectricalband,Absolutely Right,Five Man Electrical Band
1971,C:maj,3,bIII,maj,absolutelyright,fivemanelectricalband,Absolutely Right,Five Man Electrical Band
1971,A:maj,0,I,maj,absolutelyright,fivemanelectricalband,Absolutely Right,Five Man Electrical Band
1971,D:maj,5,IV,maj,absolutelyright,fivemanelectricalband,Absolutely Right,Five Man Electrical Band
1971,A:maj,0,I,maj,absolutelyright,fivemanelectricalband,Absolutely Right,Five Man Electrical Band
1971,D:maj,5,IV,maj,absolutelyright,fivemanelectricalband,Absolutely Right,Five Man Electrical Band
1971,A:maj,0,I,maj,absolutelyright,fivemanelectricalband,Absolutely Right,Five Man Electrical Band
1989,C:maj,5,IV,maj,twohearts,philcollins,Two Hearts,Phil Collins
1989,D:maj,7,V,maj,twohearts,philcollins,Two Hearts,Phil Collins
1989,G:maj,0,I,maj,twohearts,philcollins,Two Hearts,Phil Collins
1989,C:maj,5,IV,maj,twohearts,philcollins,Two Hearts,Phil Collins
1989,D:maj,7,V,maj,twohearts,philcollins,Two Hearts,Phil Collins
1989,G:maj,0,I,maj,twohearts,philcollins,Two Hearts,Phil Collins
1989,A:maj/b7,2,II,maj/b7,twohearts,philcollins,Two Hearts,Phil Collins
1989,G:maj,0,I,maj,twohearts,philcollins,Two Hearts,Phil Collins
1989,A:maj/b7,2,II,maj/b7,twohearts,philcollins,Two Hearts,Phil Collins
1989,G:maj,0,I,maj,twohearts,philcollins,Two Hearts,Phil Collins
1989,A:maj/b7,2,II,maj/b7,twohearts,philcollins,Two Hearts,Phil Collins
1989,G:maj,0,I,maj,twohearts,philcollins,Two Hearts,Phil Collins
1989,A:maj/b7,2,II,maj/b7,twohearts,philcollins,Two Hearts,Phil Collins
1989,G:maj,0,I,maj,twohearts,philcollins,Two Hearts,Phil Collins
1989,A:maj/b7,2,II,maj/b7,twohearts,philcollins,Two Hearts,Phil Collins
1989,G:maj,0,I,maj,twohearts,philcollins,Two Hearts,Phil Collins
1989,A:maj/b7,2,II,maj/b7,twohearts,philcollins,Two Hearts,Phil Collins
1989,G:maj,0,I,maj,twohearts,philcollins,Two Hearts,Phil Collins
1989,A:maj/b7,2,II,maj/b7,twohearts,philcollins,Two Hearts,Phil Collins
1989,G:maj,0,I,maj,twohearts,philcollins,Two Hearts,Phil Collins
1989,A:maj/b7,2,II,maj/b7,twohearts,philcollins,Two Hearts,Phil Collins
1989,A:min,2,II,min,twohearts,philcollins,Two Hearts,Phil Collins
1989,B:min7,4,III,min7,twohearts,philcollins,Two Hearts,Phil Collins
1989,A:min/b3,2,II,min/b3,twohearts,philcollins,Two Hearts,Phil Collins
1989,D:sus2(b7),7,V,sus2(b7),twohearts,philcollins,Two Hearts,Phil Collins
1989,A:min,2,II,min,twohearts,philcollins,Two Hearts,Phil Collins
1989,B:min7,4,III,min7,twohearts,philcollins,Two Hearts,Phil Collins
1989,A:min/b3,2,II,min/b3,twohearts,philcollins,Two Hearts,Phil Collins
1989,D:sus2(b7),7,V,sus2(b7),twohearts,philcollins,Two Hearts,Phil Collins
1989,C:maj,5,IV,maj,twohearts,philcollins,Two Hearts,Phil Collins
1989,D:maj,7,V,maj,twohearts,philcollins,Two Hearts,Phil Collins
1989,G:maj,0,I,maj,twohearts,philcollins,Two Hearts,Phil Collins
1989,C:maj,5,IV,maj,twohearts,philcollins,Two Hearts,Phil Collins
1989,D:maj,7,V,maj,twohearts,philcollins,Two Hearts,Phil Collins
1989,G:maj,0,I,maj,twohearts,philcollins,Two Hearts,Phil Collins
1985,N,NonHarmonic,NonHarmonic,NonHarmonic,somelikeithot,thepowerstation,Some Like It Hot,The Power Station
1985,D:1,10,bVII,1,somelikeithot,thepowerstation,Some Like It Hot,The Power Station
1985,E:min,0,I,min,somelikeithot,thepowerstation,Some Like It Hot,The Power Station
1985,C:maj,8,bVI,maj,somelikeithot,thepowerstation,Some Like It Hot,The Power Station
1985,D:maj,10,bVII,maj,somelikeithot,thepowerstation,Some Like It Hot,The Power Station
1985,E:min,0,I,min,somelikeithot,thepowerstation,Some Like It Hot,The Power Station
1985,C:maj,8,bVI,maj,somelikeithot,thepowerstation,Some Like It Hot,The Power Station
1985,D:maj,10,bVII,maj,somelikeithot,thepowerstation,Some Like It Hot,The Power Station
1985,E:min,0,I,min,somelikeithot,thepowerstation,Some Like It Hot,The Power Station
1985,C:maj,8,bVI,maj,somelikeithot,thepowerstation,Some Like It Hot,The Power Station
1985,D:sus4,10,bVII,sus4,somelikeithot,thepowerstation,Some Like It Hot,The Power Station
1985,E:min,0,I,min,somelikeithot,thepowerstation,Some Like It Hot,The Power Station
1985,C:maj,8,bVI,maj,somelikeithot,thepowerstation,Some Like It Hot,The Power Station
1985,D:sus4,10,bVII,sus4,somelikeithot,thepowerstation,Some Like It Hot,The Power Station
1985,E:min,0,I,min,somelikeithot,thepowerstation,Some Like It Hot,The Power Station
1972,C:maj,0,I,maj,i'lltakeyouthere,thestaplesingers,I'll Take You There,The Staple Singers
1972,F:maj,5,IV,maj,i'lltakeyouthere,thestaplesingers,I'll Take You There,The Staple Singers
1972,C:maj,0,I,maj,i'lltakeyouthere,thestaplesingers,I'll Take You There,The Staple Singers
1972,F:maj,5,IV,maj,i'lltakeyouthere,thestaplesingers,I'll Take You There,The Staple Singers
1972,C:maj,0,I,maj,i'lltakeyouthere,thestaplesingers,I'll Take You There,The Staple Singers
1972,F:maj,5,IV,maj,i'lltakeyouthere,thestaplesingers,I'll Take You There,The Staple Singers
1972,"G:sus4(b7,9)",7,V,"sus4(b7,9)",i'lltakeyouthere,thestaplesingers,I'll Take You There,The Staple Singers
1972,C:maj,0,I,maj,i'lltakeyouthere,thestaplesingers,I'll Take You There,The Staple Singers
1972,F:maj,5,IV,maj,i'lltakeyouthere,thestaplesingers,I'll Take You There,The Staple Singers
1972,"G:sus4(b7,9)",7,V,"sus4(b7,9)",i'lltakeyouthere,thestaplesingers,I'll Take You There,The Staple Singers
1972,C:maj,0,I,maj,i'lltakeyouthere,thestaplesingers,I'll Take You There,The Staple Singers
1972,F:maj,5,IV,maj,i'lltakeyouthere,thestaplesingers,I'll Take You There,The Staple Singers
1972,"G:sus4(b7,9)",7,V,"sus4(b7,9)",i'lltakeyouthere,thestaplesingers,I'll Take You There,The Staple Singers
1972,C:maj,0,I,maj,i'lltakeyouthere,thestaplesingers,I'll Take You There,The Staple Singers
1972,F:maj,5,IV,maj,i'lltakeyouthere,thestaplesingers,I'll Take You There,The Staple Singers
1972,"G:sus4(b7,9)",7,V,"sus4(b7,9)",i'lltakeyouthere,thestaplesingers,I'll Take You There,The Staple Singers
1972,C:maj,0,I,maj,i'lltakeyouthere,thestaplesingers,I'll Take You There,The Staple Singers
1972,F:maj,5,IV,maj,i'lltakeyouthere,thestaplesingers,I'll Take You There,The Staple Singers
1972,"G:sus4(b7,9)",7,V,"sus4(b7,9)",i'lltakeyouthere,thestaplesingers,I'll Take You There,The Staple Singers
1972,C:maj,0,I,maj,i'lltakeyouthere,thestaplesingers,I'll Take You There,The Staple Singers
1972,F:maj,5,IV,maj,i'lltakeyouthere,thestaplesingers,I'll Take You There,The Staple Singers
1972,"G:sus4(b7,9)",7,V,"sus4(b7,9)",i'lltakeyouthere,thestaplesingers,I'll Take You There,The Staple Singers
1972,C:maj,0,I,maj,i'lltakeyouthere,thestaplesingers,I'll Take You There,The Staple Singers
1972,F:maj,5,IV,maj,i'lltakeyouthere,thestaplesingers,I'll Take You There,The Staple Singers
1972,"G:sus4(b7,9)",7,V,"sus4(b7,9)",i'lltakeyouthere,thestaplesingers,I'll Take You There,The Staple Singers
1972,C:maj,0,I,maj,i'lltakeyouthere,thestaplesingers,I'll Take You There,The Staple Singers
1980,C:sus2/9,10,bVII,sus2/9,carrie,cliffrichard,Carrie,Cliff Richard
1980,D:5,0,I,5,carrie,cliffrichard,Carrie,Cliff Richard
1980,C:sus2/9,10,bVII,sus2/9,carrie,cliffrichard,Carrie,Cliff Richard
1980,D:5,0,I,5,carrie,cliffrichard,Carrie,Cliff Richard
1980,F:maj/13,3,bIII,maj/13,carrie,cliffrichard,Carrie,Cliff Richard
1980,C:maj/9,10,bVII,maj/9,carrie,cliffrichard,Carrie,Cliff Richard
1980,D:5,0,I,5,carrie,cliffrichard,Carrie,Cliff Richard
1980,C:maj/9,10,bVII,maj/9,carrie,cliffrichard,Carrie,Cliff Richard
1980,D:5,0,I,5,carrie,cliffrichard,Carrie,Cliff Richard
1980,F:5/13,3,bIII,5/13,carrie,cliffrichard,Carrie,Cliff Richard
1980,D:5,0,I,5,carrie,cliffrichard,Carrie,Cliff Richard
1980,C:sus2/9,10,bVII,sus2/9,carrie,cliffrichard,Carrie,Cliff Richard
1980,D:5,0,I,5,carrie,cliffrichard,Carrie,Cliff Richard
1980,C:sus2/9,10,bVII,sus2/9,carrie,cliffrichard,Carrie,Cliff Richard
1980,D:5,0,I,5,carrie,cliffrichard,Carrie,Cliff Richard
1980,F:maj/13,3,bIII,maj/13,carrie,cliffrichard,Carrie,Cliff Richard
1980,C:maj/9,10,bVII,maj/9,carrie,cliffrichard,Carrie,Cliff Richard
1980,D:5,0,I,5,carrie,cliffrichard,Carrie,Cliff Richard
1980,C:maj/9,10,bVII,maj/9,carrie,cliffrichard,Carrie,Cliff Richard
1980,D:5,0,I,5,carrie,cliffrichard,Carrie,Cliff Richard
1980,F:5/13,3,bIII,5/13,carrie,cliffrichard,Carrie,Cliff Richard
1980,D:5,0,I,5,carrie,cliffrichard,Carrie,Cliff Richard
1980,C:sus2/9,10,bVII,sus2/9,carrie,cliffrichard,Carrie,Cliff Richard
1980,D:5,0,I,5,carrie,cliffrichard,Carrie,Cliff Richard
1980,C:sus2/9,10,bVII,sus2/9,carrie,cliffrichard,Carrie,Cliff Richard
1980,D:5,0,I,5,carrie,cliffrichard,Carrie,Cliff Richard
1980,F:maj/13,3,bIII,maj/13,carrie,cliffrichard,Carrie,Cliff Richard
1980,C:maj/9,10,bVII,maj/9,carrie,cliffrichard,Carrie,Cliff Richard
1980,D:5,0,I,5,carrie,cliffrichard,Carrie,Cliff Richard
1980,C:maj/9,10,bVII,maj/9,carrie,cliffrichard,Carrie,Cliff Richard
1980,D:5,0,I,5,carrie,cliffrichard,Carrie,Cliff Richard
1980,C:5,10,bVII,5,carrie,cliffrichard,Carrie,Cliff Richard
1980,D:min,0,I,min,carrie,cliffrichard,Carrie,Cliff Richard
1980,C:maj,10,bVII,maj,carrie,cliffrichard,Carrie,Cliff Richard
1980,D:min,0,I,min,carrie,cliffrichard,Carrie,Cliff Richard
1980,C:maj,10,bVII,maj,carrie,cliffrichard,Carrie,Cliff Richard
1973,G:maj,0,I,maj,overthehillsandfaraway,ledzeppelin,Over The Hills And Far Away,Led Zeppelin
1973,D:maj,7,V,maj,overthehillsandfaraway,ledzeppelin,Over The Hills And Far Away,Led Zeppelin
1973,G:maj,0,I,maj,overthehillsandfaraway,ledzeppelin,Over The Hills And Far Away,Led Zeppelin
1973,D:maj,7,V,maj,overthehillsandfaraway,ledzeppelin,Over The Hills And Far Away,Led Zeppelin
1973,G:maj,0,I,maj,overthehillsandfaraway,ledzeppelin,Over The Hills And Far Away,Led Zeppelin
1973,D:maj,7,V,maj,overthehillsandfaraway,ledzeppelin,Over The Hills And Far Away,Led Zeppelin
1973,C:maj,5,IV,maj,overthehillsandfaraway,ledzeppelin,Over The Hills And Far Away,Led Zeppelin
1973,G:maj/3,0,I,maj/3,overthehillsandfaraway,ledzeppelin,Over The Hills And Far Away,Led Zeppelin
1973,Bb:maj6,3,bIII,maj6,overthehillsandfaraway,ledzeppelin,Over The Hills And Far Away,Led Zeppelin
1973,C:maj,5,IV,maj,overthehillsandfaraway,ledzeppelin,Over The Hills And Far Away,Led Zeppelin
1973,G:maj,0,I,maj,overthehillsandfaraway,ledzeppelin,Over The Hills And Far Away,Led Zeppelin
1973,D:maj,7,V,maj,overthehillsandfaraway,ledzeppelin,Over The Hills And Far Away,Led Zeppelin
1973,G:maj,0,I,maj,overthehillsandfaraway,ledzeppelin,Over The Hills And Far Away,Led Zeppelin
1973,D:maj,7,V,maj,overthehillsandfaraway,ledzeppelin,Over The Hills And Far Away,Led Zeppelin
1973,G:maj,0,I,maj,overthehillsandfaraway,ledzeppelin,Over The Hills And Far Away,Led Zeppelin
1973,D:maj,7,V,maj,overthehillsandfaraway,ledzeppelin,Over The Hills And Far Away,Led Zeppelin
1973,C:maj,5,IV,maj,overthehillsandfaraway,ledzeppelin,Over The Hills And Far Away,Led Zeppelin
1973,G:maj,0,I,maj,overthehillsandfaraway,ledzeppelin,Over The Hills And Far Away,Led Zeppelin
1973,D:maj,7,V,maj,overthehillsandfaraway,ledzeppelin,Over The Hills And Far Away,Led Zeppelin
1973,G:maj,0,I,maj,overthehillsandfaraway,ledzeppelin,Over The Hills And Far Away,Led Zeppelin
1973,D:maj,7,V,maj,overthehillsandfaraway,ledzeppelin,Over The Hills And Far Away,Led Zeppelin
1973,G:maj,0,I,maj,overthehillsandfaraway,ledzeppelin,Over The Hills And Far Away,Led Zeppelin
1973,D:maj,7,V,maj,overthehillsandfaraway,ledzeppelin,Over The Hills And Far Away,Led Zeppelin
1973,G:maj,0,I,maj,overthehillsandfaraway,ledzeppelin,Over The Hills And Far Away,Led Zeppelin
1973,D:maj,7,V,maj,overthehillsandfaraway,ledzeppelin,Over The Hills And Far Away,Led Zeppelin
1973,G:maj,0,I,maj,overthehillsandfaraway,ledzeppelin,Over The Hills And Far Away,Led Zeppelin
1973,D:maj,7,V,maj,overthehillsandfaraway,ledzeppelin,Over The Hills And Far Away,Led Zeppelin
1973,G:maj,0,I,maj,overthehillsandfaraway,ledzeppelin,Over The Hills And Far Away,Led Zeppelin
1973,D:maj,7,V,maj,overthehillsandfaraway,ledzeppelin,Over The Hills And Far Away,Led Zeppelin
1973,C:maj,5,IV,maj,overthehillsandfaraway,ledzeppelin,Over The Hills And Far Away,Led Zeppelin
1973,G:maj,0,I,maj,overthehillsandfaraway,ledzeppelin,Over The Hills And Far Away,Led Zeppelin
1973,D:maj,7,V,maj,overthehillsandfaraway,ledzeppelin,Over The Hills And Far Away,Led Zeppelin
1973,G:maj,0,I,maj,overthehillsandfaraway,ledzeppelin,Over The Hills And Far Away,Led Zeppelin
1973,D:maj,7,V,maj,overthehillsandfaraway,ledzeppelin,Over The Hills And Far Away,Led Zeppelin
1973,G:maj,0,I,maj,overthehillsandfaraway,ledzeppelin,Over The Hills And Far Away,Led Zeppelin
1973,D:maj,7,V,maj,overthehillsandfaraway,ledzeppelin,Over The Hills And Far Away,Led Zeppelin
1964,N,NonHarmonic,NonHarmonic,NonHarmonic,lastkiss,j.frankwilson&thecavaliers,Last Kiss,J. Frank Wilson & The Cavaliers
1964,E:maj,0,I,maj,lastkiss,j.frankwilson&thecavaliers,Last Kiss,J. Frank Wilson & The Cavaliers
1964,C#:min,9,VI,min,lastkiss,j.frankwilson&thecavaliers,Last Kiss,J. Frank Wilson & The Cavaliers
1964,A:maj,5,IV,maj,lastkiss,j.frankwilson&thecavaliers,Last Kiss,J. Frank Wilson & The Cavaliers
1964,B:maj,7,V,maj,lastkiss,j.frankwilson&thecavaliers,Last Kiss,J. Frank Wilson & The Cavaliers
1964,E:maj,0,I,maj,lastkiss,j.frankwilson&thecavaliers,Last Kiss,J. Frank Wilson & The Cavaliers
1964,C#:min,9,VI,min,lastkiss,j.frankwilson&thecavaliers,Last Kiss,J. Frank Wilson & The Cavaliers
1964,A:maj,5,IV,maj,lastkiss,j.frankwilson&thecavaliers,Last Kiss,J. Frank Wilson & The Cavaliers
1964,B:maj,7,V,maj,lastkiss,j.frankwilson&thecavaliers,Last Kiss,J. Frank Wilson & The Cavaliers
1964,E:maj,0,I,maj,lastkiss,j.frankwilson&thecavaliers,Last Kiss,J. Frank Wilson & The Cavaliers
1964,C#:min,9,VI,min,lastkiss,j.frankwilson&thecavaliers,Last Kiss,J. Frank Wilson & The Cavaliers
1964,A:maj,5,IV,maj,lastkiss,j.frankwilson&thecavaliers,Last Kiss,J. Frank Wilson & The Cavaliers
1964,B:maj,7,V,maj,lastkiss,j.frankwilson&thecavaliers,Last Kiss,J. Frank Wilson & The Cavaliers
1964,E:maj,0,I,maj,lastkiss,j.frankwilson&thecavaliers,Last Kiss,J. Frank Wilson & The Cavaliers
1964,C#:min,9,VI,min,lastkiss,j.frankwilson&thecavaliers,Last Kiss,J. Frank Wilson & The Cavaliers
1964,A:maj,5,IV,maj,lastkiss,j.frankwilson&thecavaliers,Last Kiss,J. Frank Wilson & The Cavaliers
1964,B:maj,7,V,maj,lastkiss,j.frankwilson&thecavaliers,Last Kiss,J. Frank Wilson & The Cavaliers
1964,E:maj,0,I,maj,lastkiss,j.frankwilson&thecavaliers,Last Kiss,J. Frank Wilson & The Cavaliers
1964,C#:min,9,VI,min,lastkiss,j.frankwilson&thecavaliers,Last Kiss,J. Frank Wilson & The Cavaliers
1964,A:maj,5,IV,maj,lastkiss,j.frankwilson&thecavaliers,Last Kiss,J. Frank Wilson & The Cavaliers
